"year","month","month_num","top_bottom","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
1994,"November",11,"bottom10",0.6604,0.6998,4.4,-8.8563,0.8,0.08232,0.082364228,0.172582978,0.22307,0.6615,121.7701,234671.2
1994,"November",11,"middle",0.599377777777778,0.697733333333333,5.82222222222222,-8.88305555555556,0.566666666666667,0.0608544444444444,0.125645614222222,0.101782921444444,0.1708,0.57741,122.550122222222,263834.911111111
1994,"November",11,"top10",0.590153846153846,0.669692307692308,5.38461538461539,-9.52153846153846,0.692307692307692,0.0386307692307692,0.104003792307692,0.0212878230769231,0.205992307692308,0.578615384615385,134.087,281153.307692308
1994,"December",12,"bottom10",0.5890625,0.79525,6.25,-7.859875,0.6875,0.057275,0.0936102375,0.07178325,0.24804375,0.5665625,117.3691875,263912.4375
1994,"December",12,"middle",0.587577464788732,0.690084507042254,6.05633802816901,-8.67604225352113,0.647887323943662,0.0557253521126761,0.144966954929577,0.0744393121126761,0.19369014084507,0.562633802816901,122.840366197183,259364.338028169
1994,"December",12,"top10",0.540769230769231,0.670384615384615,5.15384615384615,-8.91823076923077,0.692307692307692,0.0372769230769231,0.152304561538462,0.0112049769230769,0.196607692307692,0.510692307692308,127.912307692308,270452.461538462
1995,"January",1,"bottom10",0.529677272727273,0.724863636363636,6,-8.26768181818182,0.681818181818182,0.0696681818181818,0.141802563181818,0.0939256622727273,0.229131818181818,0.520318181818182,130.862409090909,263489.136363636
1995,"January",1,"middle",0.574532710280374,0.687401869158878,5.8785046728972,-8.58723364485981,0.710280373831776,0.0519915887850467,0.142626335420561,0.0985559602803738,0.216028971962617,0.564740186915888,120.304607476636,268821.205607477
1995,"January",1,"top10",0.53,0.689,5.13333333333333,-7.98173333333333,0.733333333333333,0.0590933333333333,0.142330666666667,0.0555923873333333,0.202613333333333,0.520933333333333,122.336066666667,264172.6
1995,"February",2,"bottom10",0.601111111111111,0.7095,6.72222222222222,-9.13366666666667,0.666666666666667,0.0426,0.168072222222222,0.0752607888888889,0.215416666666667,0.591611111111111,122.830888888889,292547.611111111
1995,"February",2,"middle",0.571827956989247,0.716172043010753,6,-8.28844086021505,0.655913978494624,0.0532913978494624,0.125306541290323,0.0882759483870968,0.190947311827957,0.581360215053763,123.087612903226,270108.720430108
1995,"February",2,"top10",0.658,0.63525,3.5,-9.977375,0.5,0.0609875,0.25274125,0.1531748375,0.229475,0.55975,129.85375,240213.5
1995,"March",3,"bottom10",0.603875,0.70246875,5,-9.594875,0.4375,0.06581875,0.11803925,0.2477150575,0.18909375,0.51880625,124.2323125,302549.875
1995,"March",3,"middle",0.574842696629214,0.74611797752809,6.03370786516854,-8.39677528089888,0.606741573033708,0.0621067415730337,0.118120907191011,0.101743569101124,0.214412359550562,0.533213483146067,125.754382022472,262226.314606742
1995,"March",3,"top10",0.606571428571429,0.736285714285714,3.85714285714286,-8.50757142857143,0.428571428571429,0.0576285714285714,0.104638571428571,0.0542887,0.272285714285714,0.571428571428571,122.333428571429,241390.285714286
1995,"April",4,"bottom10",0.56368,0.70228,5.12,-8.25564,0.64,0.050644,0.141576364,0.1299721872,0.196464,0.517832,128.48704,290073.16
1995,"April",4,"middle",0.597429032258065,0.714709677419355,5.74193548387097,-8.39889247311828,0.634408602150538,0.0590677419354839,0.128454545806452,0.0918582453763441,0.191695698924731,0.50581935483871,126.138322580645,275317.688172043
1995,"April",4,"top10",0.546933333333333,0.691066666666667,5.06666666666667,-8.61473333333333,0.6,0.0399666666666667,0.178573333333333,0.0291539666666667,0.176046666666667,0.49032,124.412466666667,259518.6
1995,"May",5,"bottom10",0.517153846153846,0.731153846153846,4.76923076923077,-7.92192307692308,0.923076923076923,0.0649461538461538,0.222067192307692,0.100051838461538,0.219461538461538,0.459307692307692,113.330923076923,276155
1995,"May",5,"middle",0.567077777777778,0.723077777777778,5.96666666666667,-8.32856666666667,0.622222222222222,0.0563722222222222,0.145254441111111,0.0931814867777778,0.204076666666667,0.515497777777778,122.393222222222,263343.8
1995,"May",5,"top10",0.5168,0.6939,4.2,-8.3935,0.5,0.04326,0.12233811,0.050011733,0.1867,0.53428,124.8645,269250.8
1995,"June",6,"bottom10",0.6595,0.7233125,4.6875,-9.7949375,0.6875,0.04973125,0.0592403125,0.2924005875,0.15285625,0.537375,124.2231875,295734.1875
1995,"June",6,"middle",0.572683695652174,0.72229347826087,5.29347826086957,-8.14492391304348,0.673913043478261,0.0526228260869565,0.142428514130435,0.113913004891304,0.215340217391304,0.555455434782609,118.69472826087,265859.152173913
1995,"June",6,"top10",0.5439,0.8493,6,-8.3494,0.7,0.06434,0.07134717,0.08687182,0.15445,0.65,131.3416,276711.9
1995,"July",7,"bottom10",0.553571428571429,0.757238095238095,5.28571428571429,-8.11914285714286,0.619047619047619,0.0586857142857143,0.088453380952381,0.217897275238095,0.241895238095238,0.554238095238095,124.928714285714,255071.047619048
1995,"July",7,"middle",0.552382828282828,0.737585858585859,5.3030303030303,-8.20543434343434,0.636363636363636,0.0555717171717172,0.108535470707071,0.117559892424242,0.200105050505051,0.567221212121212,123.945202020202,283605.626262626
1995,"July",7,"top10",0.6262,0.759,6.1,-8.3596,0.4,0.06121,0.13107447,0.047694686,0.13688,0.5772,114.9838,265108.9
1995,"August",8,"bottom10",0.57505,0.742222222222222,4.22222222222222,-8.42161111111111,0.555555555555556,0.0692888888888889,0.0784248944444444,0.0367338116666667,0.241761111111111,0.567555555555556,130.093833333333,276959.5
1995,"August",8,"middle",0.573458163265306,0.762478571428571,5.08163265306122,-8.08078571428571,0.642857142857143,0.0649489795918367,0.0910391575510204,0.107081790306122,0.190159183673469,0.552059183673469,121.743602040816,270097.806122449
1995,"August",8,"top10",0.634857142857143,0.777928571428571,6.78571428571429,-7.57085714285714,0.5,0.0669928571428571,0.13206,0.0777086407142857,0.127121428571429,0.629071428571429,126.0405,247537.142857143
1995,"September",9,"bottom10",0.504560869565217,0.768782608695652,7,-6.88508695652174,0.652173913043478,0.0577478260869565,0.107748291304348,0.052488832173913,0.228391304347826,0.540947826086956,120.70847826087,254056.130434783
1995,"September",9,"middle",0.570673267326733,0.776475247524752,5.12871287128713,-8.03374257425743,0.693069306930693,0.0657722772277228,0.0881410792079208,0.109464733861386,0.184009900990099,0.576671287128713,127.529336633663,275614.405940594
1995,"September",9,"top10",0.635428571428571,0.746071428571429,5.85714285714286,-8.05964285714286,0.857142857142857,0.0955285714285714,0.193298571428571,0.0747375214285714,0.147121428571429,0.672071428571429,130.722428571429,270720.857142857
1995,"October",10,"bottom10",0.518396,0.81228,5.52,-6.58712,0.68,0.052388,0.099243416,0.165673716,0.22914,0.553912,116.76032,294560.36
1995,"October",10,"middle",0.568205357142857,0.755946428571429,5.53571428571429,-7.76615178571429,0.6875,0.0593580357142857,0.116458430625,0.120449889107143,0.175694642857143,0.560625,125.300223214286,262506.285714286
1995,"October",10,"top10",0.612214285714286,0.672714285714286,5.14285714285714,-8.37128571428572,0.857142857142857,0.0735928571428571,0.190238571428571,0.07858952,0.151814285714286,0.475785714285714,121.645785714286,284138.642857143
1995,"November",11,"bottom10",0.52005,0.843055555555556,4.88888888888889,-7.48005555555556,0.722222222222222,0.0533166666666667,0.0612335166666667,0.226263716666667,0.210183333333333,0.574155555555556,129.477166666667,283019.611111111
1995,"November",11,"middle",0.555876530612245,0.724398979591837,5.69387755102041,-8.02651020408163,0.76530612244898,0.0536020408163265,0.142999697244898,0.12279069377551,0.17825306122449,0.512614285714286,122.437816326531,282692.163265306
1995,"November",11,"top10",0.533076923076923,0.592230769230769,4.76923076923077,-8.64946153846154,0.846153846153846,0.0334230769230769,0.199483923076923,0.128098759230769,0.147084615384615,0.379,121.966692307692,273459.538461538
1995,"December",12,"bottom10",0.540363636363636,0.746681818181818,4.54545454545455,-7.32095454545455,0.863636363636364,0.0485863636363636,0.186550722727273,0.140396994545455,0.191177272727273,0.550590909090909,129.723045454545,316164.5
1995,"December",12,"middle",0.539147872340425,0.703925531914894,5.02127659574468,-7.96629787234043,0.712765957446808,0.0466627659574468,0.14738156893617,0.121447021276596,0.188307446808511,0.475751063829787,121.536372340426,273225.127659574
1995,"December",12,"top10",0.5365,0.593375,6.375,-8.194375,0.625,0.0380625,0.245295,0.0024224375,0.1338125,0.43125,133.2495,255381.5
1996,"January",1,"bottom10",0.598722222222222,0.742611111111111,5.77777777777778,-7.74166666666667,0.666666666666667,0.0708222222222222,0.133728611111111,0.157644130555556,0.193433333333333,0.567222222222222,123.660833333333,313869.277777778
1996,"January",1,"middle",0.549658762886598,0.725165157731959,4.63917525773196,-8.19956701030928,0.701030927835051,0.053640206185567,0.134264283298969,0.166446203195876,0.181475257731959,0.499420618556701,123.881103092784,259851.453608247
1996,"January",1,"top10",0.522,0.54700145,3.28571428571429,-10.8767857142857,0.714285714285714,0.0443285714285714,0.180975714285714,0.130938257142857,0.166428571428571,0.414642857142857,116.859642857143,256187.357142857
1996,"February",2,"bottom10",0.468210526315789,0.641736842105263,5.73684210526316,-8.57889473684211,0.684210526315789,0.0442210526315789,0.181465852631579,0.153201651052632,0.193647368421053,0.400210526315789,131.654526315789,363005.368421053
1996,"February",2,"middle",0.551005714285714,0.73099066952381,4.98095238095238,-7.74530476190476,0.666666666666667,0.0589980952380952,0.130030546666667,0.113009695714286,0.21332380952381,0.533732380952381,123.602495238095,260824.704761905
1996,"February",2,"top10",0.5153125,0.6863125,4.375,-8.1423125,0.5625,0.0645375,0.1805174375,0.090264173125,0.188275,0.5184625,135.04125,253537.0625
1996,"March",3,"bottom10",0.495082608695652,0.719130434782609,6.52173913043478,-8.0175652173913,0.565217391304348,0.0500521739130435,0.141785713043478,0.251185777826087,0.197417391304348,0.533078260869565,122.096782608696,281419.130434783
1996,"March",3,"middle",0.542618018018018,0.695828828828829,5.71171171171171,-8.24817117117117,0.603603603603604,0.0620954954954955,0.159935852252252,0.137047718018018,0.193600900900901,0.505191891891892,123.754135135135,269412.423423423
1996,"March",3,"top10",0.53885,0.70635,6.35,-8.26395,0.7,0.058615,0.15520855,0.2154909095,0.14723,0.4476,120.9051,245017.5
1996,"April",4,"bottom10",0.486772222222222,0.731777777777778,4.88888888888889,-7.17861111111111,0.666666666666667,0.0477555555555556,0.148978566666667,0.0652381316666667,0.239827777777778,0.448166666666667,125.539444444444,266968.833333333
1996,"April",4,"middle",0.520332380952381,0.712509523809524,5.68571428571429,-8.20908571428571,0.60952380952381,0.0585504761904762,0.156253727619048,0.136170082571429,0.200353333333333,0.471221904761905,129.70039047619,261082.628571429
1996,"April",4,"top10",0.538375,0.719375,5,-8.56675,0.875,0.05479375,0.156838875,0.119836275,0.16331875,0.522625,123.78425,253748.125
1996,"May",5,"bottom10",0.480103571428571,0.70575,5,-7.85785714285714,0.642857142857143,0.0516892857142857,0.185735792857143,0.128037218214286,0.201689285714286,0.468207142857143,126.714285714286,317457.714285714
1996,"May",5,"middle",0.547434653465347,0.731648514851485,5.52475247524752,-8.17643564356436,0.712871287128713,0.0658574257425743,0.144788555445545,0.130134246633663,0.193035643564356,0.503515841584158,125.360415841584,272074.02970297
1996,"May",5,"top10",0.569833333333333,0.7715,5,-7.17133333333333,0.75,0.0593833333333333,0.1285499,0.145534941666667,0.145175,0.574416666666667,125.96775,256819.5
1996,"June",6,"bottom10",0.5176,0.70125,4.15,-7.2783,0.8,0.07285,0.06942463,0.099318636,0.19734,0.44639,128.2424,273386.5
1996,"June",6,"middle",0.561378640776699,0.74121359223301,5.31067961165049,-8.06208737864078,0.679611650485437,0.0642621359223301,0.119125300970874,0.161066773203883,0.185695145631068,0.532371844660194,124.434029126214,268907.611650485
1996,"June",6,"top10",0.596882352941176,0.665823529411765,5.23529411764706,-8.73223529411765,0.588235294117647,0.0464058823529412,0.143682176470588,0.0798327929411765,0.261652941176471,0.477823529411765,121.890823529412,280401.529411765
1996,"July",7,"bottom10",0.551368421052632,0.801526315789474,6.89473684210526,-7.89163157894737,0.684210526315789,0.0561684210526316,0.0402931157894737,0.245670418421053,0.190831578947368,0.563421052631579,134.084789473684,296486.526315789
1996,"July",7,"middle",0.572041666666667,0.737729166666667,5.23958333333333,-7.86985416666667,0.666666666666667,0.0559645833333333,0.123582282291667,0.135902617708333,0.183222916666667,0.563479166666667,124.689364583333,273580.197916667
1996,"July",7,"top10",0.622846153846154,0.652538461538462,5.23076923076923,-9.37715384615385,0.692307692307692,0.0491692307692308,0.184018769230769,0.0817834323076923,0.203038461538462,0.528692307692308,110.292769230769,263243.769230769
1996,"August",8,"bottom10",0.500870833333333,0.772208333333333,6.04166666666667,-7.39083333333333,0.625,0.0731916666666667,0.120028216666667,0.174692204166667,0.233058333333333,0.441041666666667,131.261333333333,291158.916666667
1996,"August",8,"middle",0.545780459770115,0.755218390804598,5.05747126436782,-7.46263218390805,0.67816091954023,0.0639068965517241,0.139921666551724,0.146244355747126,0.242326436781609,0.511824137931034,122.25832183908,271591.287356322
1996,"August",8,"top10",0.663461538461538,0.772076923076923,5.53846153846154,-8.18576923076923,0.769230769230769,0.0654615384615385,0.124513,0.0377590115384615,0.3025,0.624692307692308,111.321538461538,265532
1996,"September",9,"bottom10",0.485726923076923,0.7955,6.88461538461539,-6.67419230769231,0.730769230769231,0.0484884615384615,0.100503980769231,0.209854670769231,0.240980769230769,0.491076923076923,128.848038461538,299365.653846154
1996,"September",9,"middle",0.55229537037037,0.755814814814815,5.37962962962963,-7.70135185185185,0.759259259259259,0.0626722222222222,0.119666975833333,0.128840269907407,0.199414814814815,0.519825925925926,123.510231481481,268500.537037037
1996,"September",9,"top10",0.622421052631579,0.738473684210526,6.36842105263158,-7.86042105263158,0.736842105263158,0.0830105263157895,0.152060210526316,0.0298465578947368,0.190073684210526,0.591368421052632,112.931631578947,258526.315789474
1996,"October",10,"bottom10",0.54775,0.68955,6.45,-8.0133,0.7,0.062255,0.14177456,0.077679397,0.16732,0.50445,123.75765,274738.1
1996,"October",10,"middle",0.585028571428571,0.733714285714286,5.94285714285714,-8.30879047619048,0.695238095238095,0.0665285714285714,0.119077559047619,0.12545998752381,0.192473333333333,0.571009523809524,124.076876190476,261845.885714286
1996,"October",10,"top10",0.565466666666667,0.661733333333333,6.46666666666667,-8.40553333333333,0.466666666666667,0.0920933333333333,0.202196533333333,0.0414740513333333,0.20068,0.468933333333333,121.2978,251775.866666667
1996,"November",11,"bottom10",0.573538461538462,0.797076923076923,6.23076923076923,-7.28715384615385,0.769230769230769,0.0492076923076923,0.106825307692308,0.0995094869230769,0.2144,0.504507692307692,117.919384615385,300644.230769231
1996,"November",11,"middle",0.569749,0.71103,5.85,-7.93553,0.64,0.065292,0.117221298,0.1000835492,0.189259,0.505276,121.52861,272842.42
1996,"November",11,"top10",0.609181818181818,0.599545454545454,5.36363636363636,-9.27290909090909,0.818181818181818,0.0468181818181818,0.0776763636363636,0.08135965,0.192290909090909,0.484727272727273,110.368818181818,261631.545454545
1996,"December",12,"bottom10",0.5876,0.69865,5.55,-7.2696,0.45,0.0775,0.11383685,0.025924411,0.206915,0.58325,115.8723,262905.1
1996,"December",12,"middle",0.561684269662921,0.711842696629214,5.38202247191011,-7.64538202247191,0.651685393258427,0.0654719101123595,0.140270053932584,0.0923141178651685,0.195734831460674,0.471805617977528,120.488550561798,272009.359550562
1996,"December",12,"top10",0.586076923076923,0.624846153846154,5.07692307692308,-8.17438461538462,0.692307692307692,0.0528307692307692,0.204743769230769,0.127606930769231,0.203592307692308,0.496715384615385,133.023461538462,300936.538461538
1997,"January",1,"bottom10",0.567294117647059,0.837882352941176,6.05882352941176,-7.70176470588235,0.352941176470588,0.0713588235294118,0.0492775,0.149821347058824,0.233770588235294,0.566588235294118,125.374294117647,285555.882352941
1997,"January",1,"middle",0.556541489361702,0.717191489361702,5.98936170212766,-7.77203191489362,0.606382978723404,0.0646691489361702,0.134917831914894,0.102438681914894,0.230937234042553,0.503954255319149,122.33779787234,280201.223404255
1997,"January",1,"top10",0.602066666666667,0.719933333333333,5.73333333333333,-8.03293333333333,0.733333333333333,0.0456866666666667,0.1337276,0.162873,0.215526666666667,0.6172,119.623066666667,264663.6
1997,"February",2,"bottom10",0.54752380952381,0.763285714285714,5.19047619047619,-7.68871428571429,0.714285714285714,0.0510809523809524,0.0662682285714286,0.268619074285714,0.219152380952381,0.480428571428571,130.617047619048,295306.761904762
1997,"February",2,"middle",0.573688679245283,0.702228490566038,5.5,-8.25945283018868,0.707547169811321,0.0564801886792453,0.135491278301887,0.14980820754717,0.233597169811321,0.526651886792453,122.880009433962,270322.70754717
1997,"February",2,"top10",0.574588235294118,0.768411764705882,6.35294117647059,-7.53447058823529,0.647058823529412,0.0646470588235294,0.0442870588235294,0.141347052941176,0.265235294117647,0.586,117.639058823529,261883.882352941
1997,"March",3,"bottom10",0.542695652173913,0.694260869565217,6.26086956521739,-8.23517391304348,0.652173913043478,0.0494304347826087,0.144744130434783,0.171090114782609,0.267634782608696,0.468939130434783,123.324260869565,302901.869565217
1997,"March",3,"middle",0.560245454545455,0.698267572727273,5.53636363636364,-8.03054545454545,0.636363636363636,0.0579172727272727,0.152473538181818,0.131848068181818,0.217861818181818,0.518949090909091,127.343363636364,274633.8
1997,"March",3,"top10",0.608473684210526,0.734631578947368,5.57894736842105,-7.19963157894737,0.578947368421053,0.0474157894736842,0.132167947368421,0.110752242631579,0.173942105263158,0.560673684210526,123.928631578947,258649.894736842
1997,"April",4,"bottom10",0.488642857142857,0.707658571428571,6.92857142857143,-9.29207142857143,0.571428571428571,0.0594642857142857,0.152921921428571,0.181747621428571,0.187364285714286,0.424507142857143,118.036928571429,241106.071428571
1997,"April",4,"middle",0.5885625,0.735802083333333,5.88541666666667,-7.68423958333333,0.583333333333333,0.0684927083333333,0.124736115,0.158670625416667,0.195932291666667,0.536485416666667,123.321375,276531.625
1997,"April",4,"top10",0.623739130434783,0.771521739130435,6.1304347826087,-6.849,0.652173913043478,0.0793217391304348,0.0827780060869565,0.219005541304348,0.189769565217391,0.608730434782609,126.38147826087,261904.956521739
1997,"May",5,"bottom10",0.618684210526316,0.658052631578947,5.78947368421053,-8.36773684210526,0.631578947368421,0.0774263157894737,0.188523631578947,0.0824556847368421,0.131784210526316,0.549263157894737,122.974526315789,278540.263157895
1997,"May",5,"middle",0.594280701754386,0.738429824561403,5.57017543859649,-7.59360526315789,0.614035087719298,0.0704789473684211,0.111105626929825,0.175876317017544,0.217574561403509,0.560781578947368,122.881210526316,269590.956140351
1997,"May",5,"top10",0.6665,0.752857142857143,6.5,-7.40642857142857,0.785714285714286,0.0582285714285714,0.102795428571429,0.124322332142857,0.233814285714286,0.600057142857143,113.238714285714,279317.142857143
1997,"June",6,"bottom10",0.5405,0.735666666666667,3.66666666666667,-7.04533333333333,0.555555555555556,0.0603222222222222,0.183016666666667,0.121678408888889,0.176472222222222,0.460911111111111,120.891777777778,315489.333333333
1997,"June",6,"middle",0.5845234375,0.73217890625,5.5078125,-7.7544140625,0.640625,0.05895703125,0.10100445734375,0.13628556609375,0.21799296875,0.541540625,120.34159375,266567.0546875
1997,"June",6,"top10",0.5210625,0.7655,5.75,-8.27625,0.75,0.0516875,0.0948517375,0.14147595875,0.30153125,0.546375,125.4825625,261728.375
1997,"July",7,"bottom10",0.530565217391304,0.793478260869565,6.34782608695652,-6.98552173913043,0.608695652173913,0.0592086956521739,0.0619124434782609,0.132041143478261,0.196221739130435,0.501913043478261,127.693217391304,276216.52173913
1997,"July",7,"middle",0.55603786407767,0.760542718446602,6.13592233009709,-7.32570873786408,0.660194174757282,0.0673708737864078,0.0906129970873786,0.139178452524272,0.244482524271845,0.53536213592233,124.471961165049,284079.563106796
1997,"July",7,"top10",0.604352941176471,0.717,6.35294117647059,-7.41735294117647,0.588235294117647,0.0491058823529412,0.158936705882353,0.0594337258823529,0.171258823529412,0.589882352941177,123.103,252171.176470588
1997,"August",8,"bottom10",0.491,0.782233333333333,5.8,-6.72096666666667,0.733333333333333,0.07041,0.05367545,0.177659745666667,0.228743333333333,0.45456,123.412166666667,296084.7
1997,"August",8,"middle",0.56872131147541,0.753204918032787,5.9344262295082,-7.56322131147541,0.565573770491803,0.0574319672131148,0.0999038237704918,0.168158834180328,0.222279508196721,0.548938524590164,124.167975409836,282454.532786885
1997,"August",8,"top10",0.60915,0.74425,4.2,-7.36525,0.6,0.069375,0.10881895,0.0524383625,0.24024,0.62135,121.94905,254097.5
1997,"September",9,"bottom10",0.547,0.791904761904762,6.14285714285714,-7.19447619047619,0.571428571428571,0.0536,0.0789901714285714,0.183384975238095,0.215938095238095,0.549142857142857,126.767761904762,312573.047619048
1997,"September",9,"middle",0.605631428571429,0.739704761904762,5.28571428571429,-7.96654285714286,0.60952380952381,0.0698066666666667,0.110074279428571,0.162960525047619,0.193082857142857,0.579820952380952,120.73999047619,278093.628571429
1997,"September",9,"top10",0.611266666666667,0.688533333333333,5.2,-7.39133333333333,0.8,0.08118,0.182519333333333,0.0393337846666667,0.16438,0.554333333333333,116.1404,257735.666666667
1997,"October",10,"bottom10",0.514590909090909,0.752681818181818,4.86363636363636,-7.75718181818182,0.636363636363636,0.0467681818181818,0.137922186363636,0.208750285909091,0.194227272727273,0.523745454545455,127.436454545455,293280.909090909
1997,"October",10,"middle",0.568115044247788,0.764176991150442,5.43362831858407,-7.43244247787611,0.68141592920354,0.0660070796460177,0.113317297345133,0.188902846814159,0.222472566371681,0.548509734513274,120.51685840708,270645.530973451
1997,"October",10,"top10",0.585071428571429,0.787785714285714,4.35714285714286,-6.71221428571429,0.571428571428571,0.0643357142857143,0.0842315,0.0552162885714286,0.276642857142857,0.581285714285714,126.700357142857,237948.5
1997,"November",11,"bottom10",0.553730769230769,0.718615384615385,5.76923076923077,-7.42065384615385,0.653846153846154,0.0630461538461538,0.130823746153846,0.165293827307692,0.187603846153846,0.493361538461538,120.661384615385,303610.923076923
1997,"November",11,"middle",0.593573913043478,0.73435652173913,5.18260869565217,-7.46782608695652,0.573913043478261,0.076304347826087,0.112226102608696,0.13116651573913,0.21128,0.552177391304348,115.216860869565,282637.643478261
1997,"November",11,"top10",0.579,0.704722222222222,5.05555555555556,-7.54133333333333,0.833333333333333,0.0451277777777778,0.210316666666667,0.176980091111111,0.184816666666667,0.497555555555556,116.1875,252912.666666667
