"year","month","month_num","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
1959,"September",9,0.503085714285714,0.509771428571429,5.08571428571429,-9.9172,0.857142857142857,0.0452257142857143,0.636297714285714,0.132957739142857,0.213654285714286,0.680885714285714,119.981,144706.771428571
1959,"October",10,0.536472222222222,0.494166666666667,4.77777777777778,-10.1000833333333,0.861111111111111,0.0469055555555556,0.668722222222222,0.0773895872222222,0.173497222222222,0.66675,117.936638888889,150414.888888889
1959,"November",11,0.547567567567568,0.475651351351351,5.62162162162162,-10.1973513513514,0.810810810810811,0.0436135135135135,0.671845945945946,0.157872525405405,0.17147027027027,0.671486486486486,113.563459459459,146805.351351351
1959,"December",12,0.553,0.488727272727273,5.87878787878788,-10.213696969697,0.848484848484849,0.0668818181818182,0.637309090909091,0.0785225924242424,0.189642424242424,0.664848484848485,122.204484848485,153070.060606061
1960,"January",1,0.553153846153846,0.496666666666667,5.53846153846154,-9.40846153846154,0.794871794871795,0.0609794871794872,0.590466666666667,0.0587801525641026,0.195812820512821,0.674794871794872,123.51541025641,151968.179487179
1960,"February",2,0.568137931034483,0.506620689655172,5.75862068965517,-9.3941724137931,0.827586206896552,0.0496103448275862,0.627306896551724,0.0292435613793103,0.183986206896552,0.689275862068966,129.130827586207,147100.655172414
1960,"March",3,0.53654,0.496552,4.6,-9.7718,0.86,0.059038,0.66052,0.0652251534,0.170392,0.66954,128.84638,148686.98
1960,"April",4,0.525978723404255,0.500608510638298,4.93617021276596,-9.91814893617021,0.808510638297872,0.0506127659574468,0.640510638297872,0.0852065940425532,0.172402127659574,0.663851063829787,127.256574468085,153117.489361702
1960,"May",5,0.542666666666667,0.481294117647059,5.49019607843137,-10.0406078431373,0.745098039215686,0.0649470588235294,0.633501960784314,0.0771834878431372,0.172947058823529,0.683941176470588,125.615352941176,161088.68627451
1960,"June",6,0.570916666666667,0.516058333333333,5.875,-9.50004166666667,0.770833333333333,0.0515520833333333,0.60520625,0.111250535,0.197004166666667,0.7169375,121.012604166667,151374.208333333
1960,"July",7,0.56136170212766,0.479612765957447,6.27659574468085,-10.4127021276596,0.787234042553192,0.0679787234042553,0.586159574468085,0.104769158510638,0.191070212765957,0.735340425531915,115.745957446809,149898.425531915
1960,"August",8,0.556589743589744,0.478794871794872,6.12820512820513,-10.4679487179487,0.871794871794872,0.072774358974359,0.578115384615385,0.0864132120512821,0.191546153846154,0.726179487179487,121.026307692308,152596.153846154
1960,"September",9,0.570575,0.493325,5.6,-9.904825,0.825,0.0716525,0.590235,0.09856454925,0.2103375,0.749625,119.372975,148697.675
1960,"October",10,0.544790697674419,0.494860465116279,5.83720930232558,-10.0434651162791,0.790697674418605,0.0693883720930233,0.578311627906977,0.114797274418605,0.188688372093023,0.68893023255814,124.13476744186,152077.790697674
1960,"November",11,0.520045454545455,0.471,5.72727272727273,-10.1409545454545,0.863636363636364,0.0586977272727273,0.626163568181818,0.139437636818182,0.198895454545455,0.651,114.901431818182,159837.590909091
1960,"December",12,0.526777777777778,0.505088888888889,5.66666666666667,-9.99008888888889,0.777777777777778,0.0581622222222222,0.607471044444444,0.142941472444444,0.214877777777778,0.692133333333333,117.397977777778,158218.911111111
1961,"January",1,0.529339622641509,0.482645283018868,5.58490566037736,-10.501,0.792452830188679,0.0650735849056604,0.617077301886792,0.095134938490566,0.217267924528302,0.69877358490566,117.687264150943,155658.433962264
1961,"February",2,0.525617021276596,0.524302127659575,5.27659574468085,-10.2120212765957,0.787234042553192,0.0666829787234043,0.572191489361702,0.105424508085106,0.211204255319149,0.721787234042553,123.792829787234,147476.70212766
1961,"March",3,0.526042553191489,0.503962134042553,5.17021276595745,-9.70908510638298,0.851063829787234,0.0624744680851064,0.566005255319149,0.107894295957447,0.236710638297872,0.710468085106383,129.116319148936,146900.70212766
1961,"April",4,0.525,0.488260937209302,5.25581395348837,-9.85523255813954,0.837209302325581,0.064193023255814,0.559050627906977,0.12782252627907,0.220083720930233,0.696279069767442,129.811976744186,144674.209302326
1961,"May",5,0.531395348837209,0.509233030232558,4.72093023255814,-9.91930232558139,0.720930232558139,0.0573186046511628,0.556223488372093,0.168303046744186,0.231039534883721,0.709139534883721,134.166372093023,142350.953488372
1961,"June",6,0.545377777777778,0.513956006666667,5.15555555555556,-10.6618888888889,0.866666666666667,0.06704,0.559598444444444,0.161319444,0.227066666666667,0.736822222222222,130.360555555556,144835.533333333
1961,"July",7,0.576564102564103,0.496051282051282,4.51282051282051,-11.0502564102564,0.846153846153846,0.047148717948718,0.5759,0.0750069861538462,0.201464102564103,0.728589743589744,124.046282051282,148890.564102564
1961,"August",8,0.567651162790698,0.516790697674419,4.51162790697674,-10.7582093023256,0.837209302325581,0.0500581395348837,0.57606976744186,0.0683934437209302,0.210016279069767,0.739604651162791,121.741279069767,146112.534883721
1961,"September",9,0.563071428571429,0.516214285714286,4.64285714285714,-10.7132619047619,0.857142857142857,0.0564380952380952,0.574238095238095,0.0919748926190476,0.204197619047619,0.731047619047619,124.542261904762,152334.928571429
1961,"October",10,0.536675675675676,0.504864864864865,5.45945945945946,-10.9757027027027,0.810810810810811,0.0627432432432432,0.589702702702703,0.0706819824324324,0.189310810810811,0.712459459459459,124.961918918919,162842.837837838
1961,"November",11,0.489695652173913,0.49735,4.45652173913043,-10.6398043478261,0.869565217391304,0.0641239130434783,0.581763043478261,0.0930967552173913,0.205234782608696,0.661739130434783,123.89852173913,161124.195652174
1961,"December",12,0.487761904761905,0.512942857142857,4.71428571428571,-10.4298571428571,0.857142857142857,0.0585333333333333,0.611197619047619,0.100207345952381,0.173561904761905,0.686261904761905,123.802238095238,151636.666666667
1962,"January",1,0.511977272727273,0.519297727272727,4.81818181818182,-10.0900227272727,0.840909090909091,0.0539977272727273,0.608279545454545,0.104218375,0.174318181818182,0.704204545454545,116.416636363636,151328.295454545
1962,"February",2,0.51375,0.50448125,4.70833333333333,-10.3991041666667,0.791666666666667,0.0571166666666667,0.6109625,0.08801189375,0.192395833333333,0.715416666666667,116.71625,150968.125
1962,"March",3,0.490122448979592,0.532144897959184,4.57142857142857,-10.3095714285714,0.816326530612245,0.0566673469387755,0.565975510204082,0.109722104081633,0.202438775510204,0.716857142857143,119.40793877551,148203.755102041
1962,"April",4,0.486545454545455,0.531638636363636,4.88636363636364,-10.0056818181818,0.840909090909091,0.0534568181818182,0.532570454545454,0.139833872272727,0.197020454545455,0.713768181818182,117.912613636364,151170.204545455
1962,"May",5,0.494869565217391,0.510678260869565,5.3695652173913,-10.8245217391304,0.847826086956522,0.0547565217391304,0.539226086956522,0.152630581086957,0.20089347826087,0.7033,116.79502173913,152055.586956522
1962,"June",6,0.473068181818182,0.522731818181818,6.09090909090909,-10.72875,0.863636363636364,0.0507,0.568405454545455,0.155692086136364,0.228597727272727,0.641681818181818,114.346068181818,153503.931818182
1962,"July",7,0.507533333333333,0.495315555555556,6.53333333333333,-10.7553333333333,0.822222222222222,0.0576666666666667,0.595218666666667,0.152229664444444,0.237695555555556,0.633088888888889,117.841644444444,152718.133333333
1962,"August",8,0.518704545454545,0.516981818181818,5.70454545454545,-10.1617272727273,0.818181818181818,0.0543113636363636,0.570817272727273,0.145675801136364,0.242168181818182,0.666795454545455,119.621568181818,152226.75
1962,"September",9,0.525625,0.5502525,5.975,-9.21895,0.875,0.0535775,0.549368,0.1220402255,0.208355,0.684325,122.555925,151782.1
1962,"October",10,0.535288888888889,0.570357777777778,5.86666666666667,-9.1022,0.866666666666667,0.0539066666666667,0.529184888888889,0.0972108477777778,0.202666666666667,0.705488888888889,127.490444444444,148603.866666667
1962,"November",11,0.542018181818182,0.549456363636364,5.94545454545455,-9.63083636363636,0.854545454545454,0.04982,0.607164,0.0839511678181818,0.177303636363636,0.717065454545455,125.872327272727,151339.036363636
1962,"December",12,0.514170212765957,0.516002127659574,5.65957446808511,-10.2652127659574,0.936170212765957,0.0657148936170213,0.618338723404255,0.0785452563829787,0.225365957446809,0.663225531914894,124.10429787234,150782.574468085
1963,"January",1,0.538,0.563035714285714,5,-9.61085714285714,0.928571428571429,0.0650839285714286,0.546523571428571,0.0896052048214286,0.249516071428571,0.728725,123.079428571429,149734.375
1963,"February",2,0.547409090909091,0.584909090909091,5.31818181818182,-9.26486363636364,0.931818181818182,0.0618954545454545,0.551420909090909,0.102240484545455,0.255359090909091,0.749954545454545,122.364954545455,146611.159090909
1963,"March",3,0.527232558139535,0.570372093023256,5.3953488372093,-9.11416279069767,0.906976744186046,0.0473255813953488,0.551495348837209,0.125964040465116,0.238186046511628,0.733651162790698,116.914093023256,149031.511627907
1963,"April",4,0.541488888888889,0.580155555555556,5.17777777777778,-9.36728888888889,0.888888888888889,0.0605266666666667,0.541495555555556,0.128365300222222,0.219422222222222,0.742888888888889,120.855933333333,149363.488888889
1963,"May",5,0.545755555555556,0.539533333333333,5.26666666666667,-9.21593333333333,0.888888888888889,0.0534266666666667,0.554471111111111,0.079776508,0.201611111111111,0.7232,118.137311111111,144319.422222222
1963,"June",6,0.5252,0.538577777777778,4.93333333333333,-9.32008888888889,0.911111111111111,0.04582,0.567764977777778,0.0800123391111111,0.22166,0.709688888888889,119.899044444444,145493.044444444
1963,"July",7,0.51736170212766,0.558659574468085,5.06382978723404,-9.58885106382979,0.893617021276596,0.0476468085106383,0.539238808510638,0.0557219431914894,0.247972340425532,0.708744680851064,119.691276595745,143975.659574468
1963,"August",8,0.497884615384615,0.555057692307692,4.75,-9.86863461538461,0.826923076923077,0.0459692307692308,0.552192769230769,0.0674395088461539,0.218163461538462,0.712115384615385,124.309442307692,146083.346153846
1963,"September",9,0.506595744680851,0.592063829787234,4.68085106382979,-9.65774468085106,0.808510638297872,0.0520595744680851,0.542012765957447,0.0932034282978723,0.259355319148936,0.73463829787234,128.915744680851,147987.70212766
1963,"October",10,0.522083333333333,0.622977083333333,5.08333333333333,-9.63435416666667,0.854166666666667,0.05625,0.497043541666667,0.0881920208333333,0.24933125,0.752291666666667,125.323666666667,152900.416666667
1963,"November",11,0.533093023255814,0.664486046511628,5.34883720930233,-9.3323023255814,0.837209302325581,0.056053488372093,0.471518372093023,0.0652874937209302,0.223962790697674,0.790627906976744,123.938418604651,153658.279069767
1963,"December",12,0.52474358974359,0.671894871794872,5.51282051282051,-8.71738461538462,0.82051282051282,0.0533358974358974,0.45984358974359,0.0551426564102564,0.23344358974359,0.786487179487179,125.170435897436,155294.820512821
1964,"January",1,0.54569387755102,0.643304081632653,5.6530612244898,-9.14991836734694,0.816326530612245,0.0528387755102041,0.427561224489796,0.0193246765306122,0.228528571428571,0.774102040816326,122.845428571429,152810.285714286
1964,"February",2,0.547754716981132,0.602294339622642,5.79245283018868,-9.88228301886793,0.830188679245283,0.0490603773584906,0.460362264150943,0.0455890188679245,0.195158490566038,0.735283018867925,117.814113207547,147536
1964,"March",3,0.550895833333333,0.611125,4.97916666666667,-9.85185416666667,0.854166666666667,0.0490333333333333,0.414614791666667,0.0482008839583333,0.1935,0.744979166666667,118.879083333333,146573.4375
1964,"April",4,0.532,0.59488,4.76,-9.46706,0.88,0.05173,0.4263702,0.0577417086,0.206002,0.70964,118.06376,147561.72
1964,"May",5,0.533475,0.577375,4.8,-9.814975,0.925,0.04577,0.44735775,0.0837938295,0.216405,0.73655,123.62765,151087.625
1964,"June",6,0.523512820512821,0.558,4.66666666666667,-10.018358974359,0.846153846153846,0.0411923076923077,0.531353717948718,0.0494753776923077,0.195661538461538,0.707102564102564,123.435128205128,155251.256410256
1964,"July",7,0.528553191489362,0.556787234042553,4.87234042553191,-10.1422553191489,0.829787234042553,0.0477468085106383,0.538665638297872,0.0467771878723404,0.195344680851064,0.714468085106383,124.193170212766,163644.361702128
1964,"August",8,0.528952380952381,0.587166666666667,5.54761904761905,-9.78754761904762,0.785714285714286,0.0525642857142857,0.550959166666667,0.045406315,0.195878571428571,0.71402380952381,119.665904761905,170539.69047619
1964,"September",9,0.509315789473684,0.5805,5.60526315789474,-9.90097368421053,0.789473684210526,0.0545210526315789,0.599096973684211,0.0246211123684211,0.189881578947368,0.673868421052632,118.099789473684,168926.763157895
1964,"October",10,0.513041666666667,0.608041666666667,5.77083333333333,-9.480625,0.854166666666667,0.0551375,0.529733333333333,0.0235254314583333,0.209514583333333,0.675166666666667,123.550979166667,162225.520833333
1964,"November",11,0.506707317073171,0.550463414634146,4.80487804878049,-10.0043170731707,0.902439024390244,0.044490243902439,0.531519512195122,0.0453930695121951,0.208824390243902,0.649707317073171,118.753317073171,162438.56097561
1964,"December",12,0.490555555555556,0.522644444444444,5,-10.1462444444444,0.888888888888889,0.0472311111111111,0.533546666666667,0.0799212782222222,0.188871111111111,0.634666666666667,114.005155555556,165871.688888889
1965,"January",1,0.501478260869565,0.533065217391304,5.1304347826087,-10.24,0.869565217391304,0.0469826086956522,0.533926086956522,0.0981957645652174,0.212836956521739,0.649782608695652,117.015869565217,163338.065217391
1965,"February",2,0.538522727272727,0.550386363636364,4.84090909090909,-9.82713636363636,0.840909090909091,0.0469613636363636,0.491408409090909,0.0907933147727273,0.212625,0.69125,116.450090909091,159095.363636364
1965,"March",3,0.528434782608696,0.548591304347826,5.21739130434783,-9.87797826086956,0.826086956521739,0.0462195652173913,0.468271086956522,0.107758744347826,0.22579347826087,0.669869565217391,115.265543478261,165357.782608696
1965,"April",4,0.493764705882353,0.601435294117647,5.35294117647059,-9.44811764705882,0.862745098039216,0.0524509803921569,0.422795490196078,0.061625768627451,0.251586274509804,0.651,116.846039215686,169702.666666667
1965,"May",5,0.505688888888889,0.554866666666667,5.97777777777778,-9.77035555555556,0.8,0.0540533333333333,0.509186666666667,0.0350670528888889,0.240686666666667,0.618288888888889,118.636533333333,162396.177777778
1965,"June",6,0.51154347826087,0.551195652173913,5.65217391304348,-9.7224347826087,0.847826086956522,0.049845652173913,0.49599347826087,0.0165260189130435,0.219636956521739,0.595021739130435,119.628195652174,162588.652173913
1965,"July",7,0.512916666666667,0.555479166666667,5.64583333333333,-9.8569375,0.833333333333333,0.0475145833333333,0.453264583333333,0.040151781875,0.19449375,0.597604166666667,117.303375,159226.3125
1965,"August",8,0.496022222222222,0.558377777777778,5.24444444444444,-9.83571111111111,0.844444444444444,0.0521444444444444,0.486993333333333,0.0483057917777778,0.195084444444444,0.590511111111111,110.5232,166458.933333333
1965,"September",9,0.503755555555556,0.537822222222222,5.37777777777778,-10.3440444444444,0.844444444444444,0.0499222222222222,0.436284444444444,0.0465599662222222,0.204251111111111,0.612,113.768622222222,171489.222222222
1965,"October",10,0.522318181818182,0.561318181818182,4.97727272727273,-9.86870454545455,0.931818181818182,0.0435522727272727,0.421481818181818,0.0588513345454545,0.204286363636364,0.650931818181818,112.280272727273,171913.886363636
1965,"November",11,0.495190476190476,0.53897619047619,3.78571428571429,-10.1913333333333,0.928571428571429,0.0423214285714286,0.46822619047619,0.0756779126190476,0.195028571428571,0.608480952380952,113.581357142857,170454.523809524
1965,"December",12,0.533130434782609,0.513808695652174,4.30434782608696,-10.6237173913043,0.869565217391304,0.0460347826086957,0.463882608695652,0.070996532173913,0.180902173913043,0.63574347826087,112.351586956522,169850.065217391
1966,"January",1,0.528425925925926,0.525411111111111,5.18518518518519,-10.2611666666667,0.777777777777778,0.0465,0.536437037037037,0.0504153998148148,0.209831481481481,0.62987037037037,107.410388888889,167853.388888889
1966,"February",2,0.555244897959184,0.558871428571429,5.71428571428571,-9.56681632653061,0.836734693877551,0.0508,0.463185918367347,0.0412242014285714,0.196730612244898,0.650857142857143,111.828755102041,166461.346938776
1966,"March",3,0.547326923076923,0.585475,4.98076923076923,-9.58855769230769,0.884615384615385,0.0507557692307692,0.419857884615385,0.0341572361538462,0.187040384615385,0.659692307692308,115.984634615385,161514.480769231
1966,"April",4,0.541388888888889,0.624068518518519,5.53703703703704,-8.91668518518519,0.888888888888889,0.0476425925925926,0.382305740740741,0.0334329662962963,0.200290740740741,0.688296296296296,119.461796296296,162387.685185185
1966,"May",5,0.499,0.593113636363636,5.45454545454545,-9.24111363636364,0.863636363636364,0.0447409090909091,0.409250454545455,0.00612707,0.207297727272727,0.675136363636364,126.008318181818,163485.681818182
1966,"June",6,0.521098039215686,0.577843137254902,5.35294117647059,-9.68862745098039,0.862745098039216,0.0453607843137255,0.438113725490196,0.0250134564705882,0.205062745098039,0.667156862745098,124.059745098039,168025.68627451
1966,"July",7,0.524211538461538,0.591326923076923,5.26923076923077,-9.41015384615385,0.807692307692308,0.0455519230769231,0.408869961538462,0.0255123990384615,0.212257692307692,0.655442307692308,120.486038461538,177237.826923077
1966,"August",8,0.538391304347826,0.555586956521739,4.56521739130435,-9.65021739130435,0.804347826086957,0.0424369565217391,0.432141043478261,0.0282082430434783,0.207217391304348,0.647869565217391,116.608673913043,183695.434782609
1966,"September",9,0.531210526315789,0.50619298245614,5.08771929824561,-9.91747368421053,0.789473684210526,0.0426947368421053,0.506885964912281,0.0361823673684211,0.176931578947368,0.619491228070175,119.707403508772,181256.350877193
1966,"October",10,0.514490196078431,0.490941176470588,4.86274509803922,-9.92656862745098,0.784313725490196,0.0396274509803922,0.537058823529412,0.0572484892156863,0.198798039215686,0.595176470588235,115.00037254902,166896.68627451
1966,"November",11,0.504130434782609,0.470978260869565,5.45652173913043,-10.2117608695652,0.782608695652174,0.0379934782608696,0.567450217391304,0.0285451458695652,0.210332608695652,0.553195652173913,115.209608695652,168180.782608696
1966,"December",12,0.49843137254902,0.482137254901961,5.49019607843137,-10.2463333333333,0.725490196078431,0.0401823529411765,0.513718235294118,0.0290387494117647,0.214790196078431,0.572176470588235,119.48468627451,172969.921568627
1967,"January",1,0.502457627118644,0.515491525423729,5.74576271186441,-10.2122542372881,0.711864406779661,0.044964406779661,0.440545084745763,0.0249210798305085,0.224725423728814,0.607220338983051,123.450271186441,174928.389830508
1967,"February",2,0.527446428571429,0.52325,5.33928571428571,-10.146,0.785714285714286,0.0577107142857143,0.427414821428571,0.0418333283928571,0.200394642857143,0.61425,114.219428571429,170493.107142857
1967,"March",3,0.53225,0.528788461538462,5.42307692307692,-9.98069230769231,0.942307692307692,0.0435230769230769,0.353645961538462,0.0582563328846154,0.194075,0.653384615384615,119.492365384615,175468.096153846
1967,"April",4,0.5525,0.539022727272727,5.29545454545455,-9.73134090909091,0.886363636363636,0.0528840909090909,0.39484,0.0817989540909091,0.187725,0.656159090909091,116.663318181818,179450.409090909
1967,"May",5,0.531148148148148,0.527925925925926,4.64814814814815,-9.74414814814815,0.851851851851852,0.0471833333333333,0.432502222222222,0.0630246757407407,0.176775925925926,0.610444444444444,119.495259259259,177164.111111111
1967,"June",6,0.523145454545455,0.541181818181818,4.54545454545455,-9.59341818181818,0.854545454545454,0.0610981818181818,0.445335090909091,0.0371531303636364,0.167716363636364,0.595836363636364,116.125,173768.545454545
1967,"July",7,0.530142857142857,0.480489795918367,4.57142857142857,-10.1412040816327,0.897959183673469,0.0596938775510204,0.496846326530612,0.0284858981632653,0.163189795918367,0.596489795918367,117.657020408163,176577.93877551
1967,"August",8,0.478388888888889,0.511037037037037,4,-9.60894444444444,0.833333333333333,0.040112962962963,0.441396481481481,0.0220558394444444,0.172996296296296,0.5745,118.687574074074,185897.018518519
1967,"September",9,0.4956,0.51412,4.5,-9.83932,0.82,0.044824,0.4214592,0.0373753732,0.177946,0.60522,117.5837,175756.84
1967,"October",10,0.481489361702128,0.521744680851064,5.12765957446809,-10.1552127659574,0.851063829787234,0.0541085106382979,0.446148723404255,0.0607693474468085,0.154374468085106,0.577851063829787,121.229234042553,178456.404255319
1967,"November",11,0.464277777777778,0.508148148148148,5.31481481481481,-10.292462962963,0.851851851851852,0.0516203703703704,0.470007407407407,0.076427582037037,0.177196296296296,0.586592592592593,120.263777777778,178414.907407407
1967,"December",12,0.473102040816327,0.550673469387755,5.91836734693878,-9.52557142857143,0.897959183673469,0.0516,0.4483,0.0931989281632653,0.190544897959184,0.57565306122449,116.542551020408,185168.734693878
1968,"January",1,0.45925,0.567875,5.72916666666667,-9.11970833333333,0.895833333333333,0.0468416666666667,0.422850625,0.0901961166666667,0.198060416666667,0.576083333333333,115.053625,183248.229166667
1968,"February",2,0.473260869565217,0.585673913043478,5.6304347826087,-9.07147826086956,0.847826086956522,0.0408369565217391,0.379487608695652,0.0598497526086957,0.235921739130435,0.622891304347826,115.776869565217,183867.717391304
1968,"March",3,0.496479166666667,0.5415,5.5625,-9.69152083333333,0.875,0.0432,0.39634125,0.067461899375,0.21898125,0.627495833333333,115.442625,174683.541666667
1968,"April",4,0.493767441860465,0.508744186046512,5.74418604651163,-10.369976744186,0.883720930232558,0.0437139534883721,0.410001860465116,0.0687609627906977,0.216188372093023,0.590995348837209,118.449930232558,177203.558139535
1968,"May",5,0.509923076923077,0.515666666666667,4.87179487179487,-10.8108461538462,0.897435897435897,0.0403282051282051,0.375478461538462,0.0413088948717949,0.2152,0.626789743589744,113.816717948718,176516.461538462
1968,"June",6,0.533540540540541,0.549705405405405,4.05405405405405,-10.3270810810811,0.945945945945946,0.0372405405405405,0.412875945945946,0.0806180554054054,0.253654054054054,0.624324324324324,114.624189189189,190213.189189189
1968,"July",7,0.535173913043478,0.57330652173913,4.76086956521739,-10.0283260869565,0.891304347826087,0.0524152173913044,0.38657152173913,0.0554587608695652,0.273186956521739,0.606934782608696,115.151173913043,197468.152173913
1968,"August",8,0.534978260869565,0.573545652173913,5.54347826086957,-9.85410869565217,0.782608695652174,0.051754347826087,0.399977391304348,0.0575499767391304,0.273741304347826,0.630782608695652,117.201347826087,190831.652173913
1968,"September",9,0.523782608695652,0.548869565217391,5.39130434782609,-10.3658913043478,0.804347826086957,0.0480108695652174,0.436220434782609,0.0659506452173913,0.246628260869565,0.626173913043478,117.927391304348,202888.543478261
1968,"October",10,0.512826086956522,0.549782608695652,5.15217391304348,-10.2084565217391,0.826086956521739,0.043704347826087,0.410111956521739,0.0393116360869565,0.242517391304348,0.639130434782609,119.353586956522,210908.913043478
1968,"November",11,0.516243902439024,0.58909756097561,4.80487804878049,-9.95739024390244,0.780487804878049,0.0454780487804878,0.38917287804878,0.0596037580487805,0.229512195121951,0.678439024390244,122.889731707317,208481.853658537
1968,"December",12,0.488444444444444,0.579419444444444,4.08333333333333,-10.02725,0.805555555555556,0.0405944444444444,0.373340777777778,0.0658988161111111,0.252291666666667,0.661055555555556,119.978,205741.75
1969,"January",1,0.496315789473684,0.545976315789474,4.13157894736842,-10.5105526315789,0.815789473684211,0.0401921052631579,0.416996052631579,0.0629849097368421,0.266002631578947,0.631,114.579842105263,204101.789473684
1969,"February",2,0.481761904761905,0.555335714285714,4.04761904761905,-9.965,0.785714285714286,0.0470333333333333,0.376041904761905,0.0760082011904762,0.242433333333333,0.569857142857143,111.723166666667,190593.523809524
1969,"March",3,0.511745098039216,0.561982352941176,3.76470588235294,-10.0828235294118,0.862745098039216,0.0412666666666667,0.29626,0.0491343866666667,0.218227450980392,0.636352941176471,113.070980392157,187231.352941176
1969,"April",4,0.523672727272727,0.559201818181818,3.92727272727273,-10.1108545454545,0.854545454545454,0.04318,0.340654036363636,0.0403930238181818,0.202858181818182,0.641890909090909,113.597018181818,183638.363636364
1969,"May",5,0.55546,0.51668,4.04,-10.84414,0.88,0.041056,0.31459824,0.0248526076,0.205688,0.6689,113.89054,190118.3
1969,"June",6,0.537952380952381,0.48252380952381,4.38095238095238,-11.334380952381,0.880952380952381,0.0387547619047619,0.386244333333333,0.0446827721428571,0.196978571428571,0.622666666666667,112.810261904762,188356.119047619
1969,"July",7,0.502918367346939,0.514469387755102,4.55102040816327,-10.7245306122449,0.897959183673469,0.0392387755102041,0.368272285714286,0.0357941304081633,0.223067346938776,0.632673469387755,116.848857142857,193723.306122449
1969,"August",8,0.522377777777778,0.538333333333333,4.64444444444444,-10.3192444444444,0.911111111111111,0.0455044444444444,0.346005377777778,0.0301997726666667,0.189362222222222,0.666488888888889,119.076066666667,199249.777777778
1969,"September",9,0.50915,0.53715,4.75,-10.23295,0.9,0.0452575,0.392472,0.0253478215,0.21353,0.634025,116.74875,199511.15
1969,"October",10,0.544302325581395,0.568860465116279,5.18604651162791,-9.9616511627907,0.883720930232558,0.051146511627907,0.370033953488372,0.0491010181395349,0.181688372093023,0.667418604651163,118.905279069767,191461.325581395
1969,"November",11,0.538142857142857,0.557428571428571,5,-10.0649428571429,0.914285714285714,0.0713457142857143,0.354459428571429,0.054806126,0.238954285714286,0.669971428571429,117.2592,202774
1969,"December",12,0.56,0.5979375,4.90625,-9.77828125,0.90625,0.078040625,0.368371875,0.0367058075,0.24565,0.69646875,118.439125,206493.125
1970,"January",1,0.606473684210526,0.590263157894737,5.65789473684211,-9.72573684210526,0.789473684210526,0.0851236842105263,0.322046842105263,0.0489391015789474,0.199631578947368,0.716263157894737,117.949421052632,202406
1970,"February",2,0.538820512820513,0.541476923076923,5.66666666666667,-10.248,0.794871794871795,0.0650871794871795,0.428056666666667,0.0413175597435897,0.198294871794872,0.645179487179487,120.030025641026,199873.512820513
1970,"March",3,0.542,0.566146666666667,6.15555555555556,-9.62846666666667,0.777777777777778,0.0622644444444444,0.371510222222222,0.0356955488888889,0.203408888888889,0.653511111111111,120.833422222222,193958.555555556
1970,"April",4,0.506390243902439,0.589439024390244,5.68292682926829,-9.931,0.853658536585366,0.0672487804878049,0.343678,0.0379814092682927,0.199119512195122,0.646565853658537,122.533536585366,203884.341463415
1970,"May",5,0.515666666666667,0.560333333333333,5.70833333333333,-10.3407708333333,0.895833333333333,0.0482270833333333,0.331523291666667,0.0951664560416667,0.2015375,0.6434625,115.694104166667,208827.541666667
1970,"June",6,0.500760869565217,0.547826086956522,5.19565217391304,-10.7665869565217,0.891304347826087,0.0660195652173913,0.301535826086957,0.108583957391304,0.258702173913043,0.653326086956522,115.449543478261,219274.195652174
1970,"July",7,0.527847826086957,0.57604347826087,5.10869565217391,-10.1632826086957,0.847826086956522,0.0463782608695652,0.307854608695652,0.127430803043478,0.228797826086957,0.658391304347826,114.422543478261,212683.543478261
1970,"August",8,0.530531914893617,0.581957446808511,4.65957446808511,-9.81331914893617,0.872340425531915,0.0489255319148936,0.328869514893617,0.127219494680851,0.214121276595745,0.653382978723404,113.434319148936,212628.127659574
1970,"September",9,0.5268,0.6016,4.35555555555556,-9.10448888888889,0.822222222222222,0.0498133333333333,0.316850382222222,0.0739480337777778,0.191511111111111,0.6502,112.6982,215731.022222222
1970,"October",10,0.523355555555556,0.586422222222222,4.73333333333333,-9.31064444444444,0.8,0.0490622222222222,0.326991893333333,0.0262762073333333,0.156277777777778,0.668666666666667,116.439555555556,201291.4
1970,"November",11,0.493727272727273,0.568295454545454,4.72727272727273,-9.98647727272727,0.795454545454545,0.0497795454545455,0.349418981818182,0.0344964645454545,0.177197727272727,0.64175,116.256545454545,219267.863636364
1970,"December",12,0.504828571428571,0.546685714285714,5.08571428571429,-10.4146571428571,0.8,0.0535628571428571,0.407435577142857,0.0599466302857143,0.193462857142857,0.6622,119.139171428571,217357.371428571
1971,"January",1,0.512020833333333,0.573789583333333,4.60416666666667,-10.1349791666667,0.854166666666667,0.057,0.417039583333333,0.042729815625,0.161995833333333,0.668333333333333,120.329604166667,222687.270833333
1971,"February",2,0.566083333333333,0.569,4.55555555555556,-10.3049166666667,0.888888888888889,0.0680861111111111,0.363786111111111,0.0248133102777778,0.142166666666667,0.689619444444444,117.626888888889,211636.277777778
1971,"March",3,0.570125,0.54535,5.175,-10.2903,0.9,0.064925,0.3710475,0.02140569525,0.1425475,0.6363325,111.226075,211250.35
1971,"April",4,0.565341463414634,0.540341463414634,5.34146341463415,-10.4419756097561,0.853658536585366,0.0520634146341463,0.404436585365854,0.02024653,0.176182926829268,0.649739024390244,115.927585365854,205900.87804878
