year,month,maxtemp,sunshine,daysrain,month_num,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,raw.maxtemp,raw.sunshine,raw.daysrain
1954,May,0.6333557154316066,1.0498656370351211,-0.6231967693125279,-0.41602514716892186,1.141980281905353,-0.026346329347683287,1.82582501672513,0.042753133044993,0.6671695962247036,1.4059875461236697,0.5183726578143054,0.48211581600709974,0.03303131368081021,1.120980718376282,1.3435131051690485,-0.6670761675775806,14.3,150,12.6
1954,June,0.9941993277843321,0.8031303733591313,-0.44514054950894827,-0.1386750490563073,-0.01489266786526353,-0.3531120040774677,-0.13223083381728643,-0.6660178604162851,-1.482942511803824,0.9883061959484024,1.5770352480470604,-0.7592397039879422,0.4481361730651411,0.43179330163743307,0.8674008635607873,-0.45896642367324336,15.9,138.4,13.3
1954,July,1.1069629566445582,0.4117571964937678,0.11446471273087223,0.1386750490563073,-0.7470926807990405,-0.9377315338086124,-0.6563568948210623,-2.1770864557955245,-1.1897454061635733,0.777189027101214,0.22702964341901788,-0.7593700443686712,0.3673245037676191,-0.3563385579417137,-0.6231741459041105,0.617964666669485,16.4,120,15.5
1954,August,1.1971738597327402,0.2905165927909106,0.6231967693125274,0.41602514716892186,-1.3351249830713015,-0.7794002193340901,-1.1508154429378405,-0.13325687333016917,-1.1897454061635733,0.6512083044851152,-0.22074305335616717,-0.759293863802281,-0.25276180203113907,-0.9680366128713789,-1.0485876749872631,0.904807283252131,16.8,114.3,17.5
1954,September,0.8137775216079691,0.8158925421699583,1.1319288258941824,0.6933752452815365,-1.745058729041791,-1.7655781209182033,-1.2497071525611938,-1.1682846735835315,-0.21242172069605947,-1.655786051070729,1.6255924171129494,-0.7592976913509976,-0.42270815428802544,-1.8559117746909288,-1.9181412317613007,1.4288992510699827,15.1,139,19.5
1954,October,0.4529339092552438,-0.5517865487236758,1.0047458117487686,0.9707253433941511,-0.7569802213385608,-0.5735876055245888,-0.9372093501513913,0.13272123081835047,0.4521583854218507,-0.9938081880498039,-0.34774767280512653,-0.6607949640664172,-1.3103074489341864,-0.7914202117875824,-0.576346896741761,0.4511283601987493,13.5,74.7,19
1954,November,-0.5619387504867965,-1.060146273021621,1.1319288258941824,1.2480754415067656,-0.5182550448283717,-0.4442620134171255,-0.4585734755743557,-0.2588038336463376,1.2302941959464562,-0.8572345600286388,0.24087542872439135,-0.5224206981841022,-1.303596746819428,-0.6140929888702366,-0.4683582248050892,-0.01731023164943506,9,50.8,19.5
1954,December,-0.7649132824352046,-1.3728194088868837,0.41970394667986516,1.52542553961938,0.6927420269579319,0.44663454450611406,0.2485022482326285,0.3078351815771497,1.7422256502389668,-0.2024989572288146,-1.490207724862954,-0.5106283667141358,-1.1956263431516212,0.18072320446481055,-0.42883262652072246,-0.9454290611575289,8.1,36.1,16.7
1955,January,-1.252843109065257,-1.3352128581487372,0.5338318047533726,-1.52542553961938,0.8336749028754057,0.4827028428076742,0.8408124501710249,-0.6524907460663163,0.5806417440182514,0.4673760467521341,-1.1889694750558315,-0.3090669453632793,-0.7410372023561632,0.8979165897157328,0.11541601868422169,-0.857317441749309,4.3,36.6,13.6
1955,February,-1.431627206791326,-0.7256827117802882,0.5338318047533726,-1.2480754415067656,0.13323610222293125,-0.33676637089224665,0.9845978293085514,-1.0417327920498836,-1.489916708561481,0.39582559884864366,-0.02083097391731303,-0.6213128371078728,-0.9339790244952665,0.12994744011678144,-0.5489141759189502,-0.20515132285541463,3.2,78.8,13.6
1955,March,-0.9277811131996767,0.1366146753807643,-0.685216943414777,-0.9707253433941511,-0.3291472701190288,-1.3312275011878558,1.424411930199829,-1.6136903596664791,-0.0863448723589775,-0.5109726651319987,0.5134172313473085,-0.03223698198094973,-0.24780230240867343,-0.7608059848065531,-1.7895740156133355,-0.409052841305106,6.3,138.5,8.5
1955,April,0.09616417377690083,0.5208208813855213,-0.47009069373804463,-0.6933752452815365,-0.5207148891049087,-0.3101462091600901,0.17939970613838715,0.29378139638917816,1.4022919236133837,0.3359742642113428,0.650085376880111,0.7260487462231426,-0.3104721738067512,-0.48771625062695706,0.13521769285300328,0.2698196694773607,12.6,165.1,9.4
1955,May,0.11241727357017978,1.0509098949334381,1.1792105537835695,-0.41602514716892186,-1.225212772343683,-0.8802150551562685,0.419913431241162,-0.8450683403194129,-0.17527642120927814,-0.7565954187581533,1.1515078137187333,1.851613159388707,-0.15379615193474339,-1.3345822151452311,-0.780975276131722,0.31017972962952844,12.7,201.8,16.3
1955,June,0.7300350657147823,0.4182696008353794,-0.06374111101532828,-0.1386750490563073,-1.0463545394280802,-0.4424069553399867,0.31168225494491425,0.2252646912159077,0.35386629444998907,-0.6408271711514276,0.4357260497532318,0.6888527881672405,1.389576279597583,-0.971887735058723,-0.44481768329276294,1.4561997439037284,16.5,158,11.1
1955,July,1.510183855792175,1.846765607371863,-1.8803627749521785,0.1386750490563073,-0.8810381264036538,-0.6423127327193204,-1.5402734283464707,0.3855063054160773,0.35386629444998907,-0.7419127173581573,0.382145924515937,0.5906356284812634,-1.0140149965457557,-0.8591315389579891,0.19389456169998986,1.1687869289417194,21.3,256.9,3.5
1955,August,1.4939307559988957,0.7519223586816157,-1.1871781926604856,0.41602514716892186,-0.44762804170669546,-0.4766954949057411,-1.688118629953763,-0.14168955242996828,1.8701492023475406,-0.6910960177911789,0.4073075715636525,0.6242640170620997,-0.5271790033404887,-0.04524930843862334,1.0176999132856597,0.6864631088343993,21.2,181.1,6.4
1955,September,0.8438067642677353,0.15972482311037367,0.3426084717073885,0.6933752452815365,-0.4222625105610499,-0.4277847107640831,-0.9029120568241136,-0.3771162416602335,-0.17527642120927814,-0.3966524013151908,0.8901017481670769,-0.8882568277177257,1.339781600187981,-0.32707189617798793,1.6569260559395378,0.11336889210843096,17.2,140.1,12.8
1955,October,-0.0013544249827731737,-0.3992518750995546,0.2948026384458922,0.9707253433941511,0.5075029116142312,0.8016092065691457,-0.746578135507306,0.6669967076436372,-0.47764368730028295,-0.2542033517270378,0.13210534007522803,0.2835337902771724,-1.203528924087827,0.5421943396092395,0.7072899447659174,0.4407085810213622,12,101.4,12.6
1955,November,-0.4239350196080274,-1.1113333020181457,-0.3505761105843045,1.2480754415067656,1.4477035008821273,1.7593168011270395,0.09672311313430744,1.0641529932535605,-1.3091536690505567,-0.03823237856737924,-1.1096140622990764,-1.7986581882644213,1.3250086533694538,1.2076844564605298,-1.20425258344132,-0.6809815434934893,9.4,52.1,9.9
1955,December,-0.7489970154736075,-1.3135470946522285,1.7528805529215221,1.52542553961938,1.9502407320724002,1.8039261796217367,0.6203415354934751,2.036085938273923,-0.8472036791892901,2.8313162119884043,-2.24298254474907,-1.1154163491653755,1.0774432458206482,2.008702103309778,0.9420895471697609,-2.2930235045131946,7.4,38.1,18.7
1956,January,-1.2333567660259661,-1.087834345807617,1.2574530618505135,-1.52542553961938,2.8059655904250227,-0.5929103385552705,-0.34160565329777565,1.3478784469656104,-0.04834948984168928,2.248320710796397,-0.39104071647773486,-1.5447170668377737,-0.35877609546812417,1.012705488196718,-1.0278879906191802,-1.664666377709214,5.4,48.2,18
1956,February,-1.723973822124693,-0.7613103590936756,-0.8389791834317643,-1.2480754415067656,0.7133729834803711,-1.3897138030176082,-1.648106710486594,0.16255133831550345,1.9721472287635224,0.9199051130457032,1.0253489476226318,0.05748684219015623,0.5702083446637736,-0.9249945951592741,-1.1463044249390397,0.564392632516475,3,67,9.4
1956,March,-0.5178735592153227,0.32420821375852354,-1.155881732137225,-0.9707253433941511,-0.5243869479722963,-1.0887038915161966,1.2872934214544434,-1.015434684228514,-0.4099120605394541,0.7531815930715879,1.0552104257065589,1.7905214727729128,1.239857168409584,-1.2843439520295858,1.8503866641846156,0.4684027249407448,8.9,129.5,8.1
1956,April,-0.2521226538285126,0.9060461688073023,-0.9364876599565215,-0.6933752452815365,-0.14209576710690577,-0.8058743778796373,-1.3732417339741747,-1.322158686409832,-0.6208235601131705,0.4944854003546472,0.7821347934860465,1.0270923719302947,1.0542237079012553,-0.8164220594406243,0.6357139797909569,-0.8585616279083721,10.2,163,9
1956,May,0.8108809677187292,1.7345139436081005,-1.0583732556124679,-0.41602514716892186,0.04344958237994142,-0.018002931948710166,0.43212140720953446,-1.4702653818198692,-0.6208235601131705,-0.11006285611811537,-0.08540140809935241,0.44570712763640374,0.8662491362610144,0.2755192826152191,0.8255753721353553,-1.3760090754080965,15.4,210.7,8.5
1956,June,0.9130928544059639,0.8678359150429051,0.13610558181580687,-0.1386750490563073,-0.07028132039335579,0.7105342164204104,0.529084644971321,0.9804615203816298,-0.7950547988914419,-0.5393630531436003,-0.7978302205189617,0.5020672575121373,0.8276103683065522,0.5781386503434776,0.31555907266685823,-0.2508811456556465,15.9,160.8,13.4
1956,July,1.3423827784923499,0.7479946646000222,0.35549965399651046,0.1386750490563073,-0.47910670801160327,0.03574968271739794,0.38660805070911275,0.9468285688445268,-1.1932976303846305,-0.8596336357999482,0.4311889523362819,0.7850239781721592,-0.3724953145580951,0.49893953877780656,0.38503718417442256,-0.3791078181814515,18,153.9,14.3
1956,August,0.9130928544059639,0.4475231236345333,1.7937496827366777,0.41602514716892186,-0.9213862349516861,-0.7024674443458112,-0.8804837942628612,0.7479722314667886,0.5012256176189335,-1.2324566176879208,1.3505136372017394,-0.31974531414472657,-1.9769165104259254,-0.8905331750433898,-1.8676394160803198,-0.4607237475975626,15.9,136.6,20.2
1956,September,1.0153047410931983,-0.3392607379687406,0.03859710529104966,0.6933752452815365,-1.0336871520171897,0.03534039884938483,0.11352791170652562,0.8089546046182685,-0.04834948984168928,-0.8131836779693794,0.5179665442052872,-1.5006637275592747,0.4624627402920504,-0.9897740374766819,-0.13324945257099088,0.8726170355417794,16.4,91.3,13
1956,October,0.13628251558297957,-0.1951038714939686,-0.13204272862727512,0.9707253433941511,-0.03949297548046159,1.5267216998357747,-0.3707342014580488,0.18161369190421828,0.5012256176189335,-0.009018988558392038,-1.4210379941997795,-0.9393686516347965,-0.3467414688617053,1.544143778598569,-0.011988656913234178,0.44989703616899845,12.1,99.6,12.3
1956,November,-0.6200854459025575,-1.0583082406260373,-0.6927164686446287,1.2480754415067656,0.052970276697641455,1.826530318834897,1.7520087457219917,-0.3883925614871827,-0.9070605952489138,0.16621162758036068,-1.4410016346717502,-0.1513109611900298,-0.7097328628869494,1.3614222393693958,0.5061531003295341,0.9956422094724826,8.4,49.9,10
1956,December,-0.7836244646021333,-1.586304474461347,1.233075942719324,1.52542553961938,-0.405321327049481,0.4627964706053644,0.11352791170652562,-0.9800090885511518,1.6690727209727598,-1.018385615571341,-1.0260513265909694,-0.15209332884746338,-1.2559492136334256,-0.36480115875163693,-0.33135543215896857,1.638998153819833,7.6,19.5,17.9
1957,January,-1.1220378514818306,-1.019680396782677,0.9133045941255907,-1.52542553961938,-1.1244391585219915,-0.9258124692014286,-1.1183316749132453,-1.5507475007227283,0.9603401870801654,-1.000487416890324,-0.7288368390945927,0.6346360676724434,-1.074356417403111,-0.9593466625120695,-1.6450818254498132,2.1458880985364828,7.4,44.8,16.4
1957,February,-1.2113542973709317,-0.5259979813730239,0.6550928240586701,-1.2480754415067656,0.26393412703427077,0.0393533275646511,-1.2896279710594931,-0.08716018802697534,0.6374419859606157,-0.11639933906194404,-0.9608981287652075,-0.9943471976844681,-1.4171173317896273,-0.09561547476901196,1.1965472783549658,-0.7228227484867971,7,77.9,15.5
1957,March,-0.2958607270076471,-0.4827448392374351,0.5403320373622605,-0.9707253433941511,-1.1765767379917402,-0.6873646030026901,0.19282515978651094,-1.0918475122923297,-1.041628659861035,-0.7348099281959756,0.08662264441511894,-0.9621046862284003,-1.3022999146531333,-0.8927111171003573,1.155609943333259,0.1653684920594444,11.1,80.8,15.1
1957,April,-0.11722783522944506,0.6970218997022491,-2.0417856633069498,-0.6933752452815365,0.5255576730750134,-0.6507377295240979,0.8332748444283199,0.07374608341902837,-1.8116166779153395,-0.3680628222727744,-0.9595622168572592,-0.9415170461073705,-0.6495471894159389,-0.11613005390104462,1.0361068347469375,-1.3094923091779584,11.9,159.9,6.1
1957,May,0.3293543942160596,1.2503638215058177,-0.8941777963428563,-0.41602514716892186,0.7914020343270995,-0.7302193443337092,0.9063970525173481,-0.5981677435619914,-0.918430576972344,-0.6176060505200935,0.44906679370125724,1.212587254903283,0.518342800599186,-0.14370195761669113,1.3400341850127555,-0.7618999157694873,13.9,197,10.1
1957,June,1.4681390793020965,2.2660669178622337,-1.0089385830392659,-0.1386750490563073,0.66387981728899,-0.08635341719295868,0.5232366821308588,0.09328975826395886,-1.025612909085501,1.764595992135906,1.0163707950546033,0.6951170658390599,1.240665289395064,-0.35921834239923334,0.32847685696415974,0.23914083642805894,19,265.1,9.7
1957,July,1.3341644104684447,0.15412039151761564,0.8272340041032845,0.1386750490563073,-0.24279978323746,-0.851709748784097,0.25526119953412957,-0.41258174740094283,-0.45057119076410185,1.2031470702079254,1.7677790207724187,1.133276795235402,-0.06549009358385263,-0.9545613910097775,-0.31869129436858507,0.2650722026251697,18.4,123.5,16.1
1957,August,1.1778606301625183,0.2555415523872726,0.6264026273845678,0.41602514716892186,-0.5002623328764526,-0.8509095912978936,1.0587349860361595,-0.9985702105801221,0.3097003118242743,1.4047802797454538,0.8901662650781297,0.7967535086406528,0.8445429248525776,-1.0095696223099582,-0.23448760893272885,1.3325130613968539,17.7,130.3,15.4
1957,September,0.4856581745219861,-0.09943251065652634,0.9706849874737962,0.6933752452815365,0.4201771127552624,0.1436555021612045,1.1448390354163456,0.5651852786441888,0.751439090008042,0.6900256523123957,0.6234296377124099,-0.9464568260114588,0.21452699207296302,0.037079040564225285,-0.597883403321352,-0.17991567947473522,14.6,106.5,16.6
1957,October,0.1507215024378576,-0.5901319507464835,0.13866928392482775,0.9707253433941511,1.635873263117129,1.7706911353258339,0.21904829648051383,1.530109874434288,1.1805567602436926,-0.3421615720194191,0.26665578959913105,-1.5972310986994303,0.18906373869975143,1.7806371049718532,-0.8792553072209317,-0.8501923575919592,13.1,73.6,13.7
1957,November,-0.9210758482313535,-0.906327334634237,-1.1236993697356747,1.2480754415067656,0.5936802906458485,1.6343659988626267,-1.3652662121150245,0.9850527836767425,0.9870331050393741,-0.8237020202779223,-1.2580652084697985,0.5439615608986048,1.7470516179463906,1.7611569556075386,-1.0832675199642137,0.4860382223522803,8.3,52.4,9.3
1957,December,-1.2783416317877574,-0.9987995695448064,0.3968810539917489,1.52542553961938,-1.850426305615993,1.1950409394225525,-1.360391398242428,1.4916911241468722,0.4213485744421533,-1.0593198451632322,-1.1927285531461997,0.425324601541681,-0.2453824167202678,0.9519815204745246,-0.298108139154469,-0.8096979028973738,6.7,46.2,14.6
1958,January,-1.2227001153507215,-1.1187930650557163,0.6177433684241311,-1.52542553961938,0.41839186989000854,1.811698029162039,-0.0679092003105324,0.9448499865731737,0.33238996203389765,1.011228809499983,-0.6233743922854152,-0.6920589748148811,-0.1718494000595304,1.4186961038007917,1.0169850346494809,-1.1444255425625267,5.5,45.9,15.8
1958,February,-1.0066406572164577,-1.0031782506580564,0.7483675168133742,-1.2480754415067656,1.007465665384537,0.35472291068481704,-1.8111735387957633,0.10489393166992245,0.6896399894689952,-0.7269004190417624,-0.26741404478937075,0.7086562390315415,-0.8294680964629675,1.4490879294836356,1.7086146986589037,-0.024703111772328087,6.6,51.6,16.2
1958,March,-1.1637748085868314,0.05358171953809667,-1.1130265977333458,-0.9707253433941511,-0.021358837338078383,0.31394959686225465,-0.40311192724048184,-0.434841058454896,1.2204114588011474,-1.1730894827565428,-0.8398793805997681,1.3769951485990806,-0.5339321279110237,0.7327786055527339,1.041054866139298,-0.6936711330188665,5.8,103.7,10.5
1958,April,-0.26025343820718155,0.7898655375442455,-1.7661473396795635,-0.6933752452815365,1.2517637098113792,1.091593221919204,0.5378935461774168,-0.12158206351736386,0.4152719683988403,-0.24676345800083202,-0.629392056773557,1.1560828620571493,-0.9961314295835143,1.3351346575703302,0.46176236861401193,-0.9296812748673287,10.4,140,8.5
1958,May,0.4075667051169074,1.5545459766305212,0.3564950716456438,-0.41602514716892186,-0.2311533917185993,0.3908281843383238,-0.9069317834745979,0.07787662172322987,0.19425328475899936,0.7995014477529555,0.6150219719192774,1.5035865046564774,0.8430475480994734,0.10846823776371914,-0.3672814766735436,-0.07650959066680689,13.8,177.7,15
1958,June,0.9182526970706221,0.6296274614492433,0.3564950716456438,-0.1386750490563073,-1.6356864301068974,-0.14217440518062505,-0.21296056214567494,1.9737485500666856,1.0783280193183815,1.2406749218890651,1.6262713640028683,-1.354497964005273,0.9590357707462327,-0.692403395936943,0.4595733062100821,-0.18568991602266757,16.4,132.1,15
1958,July,1.3110880754965568,1.2705797658292515,0.32383903454833307,0.1386750490563073,-1.4962357131222124,-0.21938724738486343,0.26485568860538344,-0.0887279915527462,1.0783280193183815,0.2396825948682821,0.961060204252159,-1.3657559538664876,1.2770617862896183,-0.39753166040650745,-0.38483906895070336,-1.1366654982988047,18.4,163.7,14.9
1958,August,1.252162768732667,0.34971791080227765,1.2055520361757273,0.41602514716892186,-0.8395413236616095,-0.37993536423073404,-0.793166009486245,0.29494037739937445,-0.35829342434062866,0.5351512179096687,0.24002163038525867,-0.5029158273849396,1.7751595862217764,-0.4750887086497429,-0.6026466787738571,-0.5663398231055983,18.1,118.3,17.6
1958,September,1.1343121552048865,0.34768958072512585,-0.1333454848140194,0.6933752452815365,0.1895245093045783,-0.8944388755503982,-0.34006439239472613,-0.40355657070862877,-0.45356009832331107,-0.13313520688356126,0.1006564489587185,-0.627357586416337,0.2853748540039149,-0.5223060670849519,-0.9601267466587667,0.367924187949122,17.5,118.2,13.5
1958,October,0.2504325537465334,-0.29934771388633846,0.029934700672535012,0.9707253433941511,0.1525639406379441,-2.0834924408429223,0.46963408178440846,-2.219137853290255,-1.5738961843597814,1.2444216180600718,1.3660055319963853,-0.3983024862731767,-0.6698578513963684,-1.5379567702685704,-1.8910554310433434,1.6352911961892076,13,86.3,14
1958,November,-0.5745217409479293,-1.1431330259815393,-1.6681792283876307,1.2480754415067656,1.5470711104848391,-0.7404569431086113,1.7665639052515654,-0.6967246619736572,-1.5738961843597814,-1.2746071075805003,-1.6677819593347674,0.0730769353455857,-0.666228923833115,-0.5541258973693769,-0.6137498164537663,1.5870088434561456,8.8,44.7,8.8
1958,December,-1.045924195059051,-1.4311558969371128,1.0422718506891728,1.52542553961938,-0.342805109565859,0.4970933333315193,1.4963701920292458,0.5682607320651785,-1.0489768107151403,-1.516164935716826,-0.8811953177317908,0.12249110307126124,-1.2722117161144975,-0.8647530344551086,0.13170894428219285,1.167461662720447,6.4,30.5,17.1
1959,January,-1.6152607355342432,-0.872514652349705,0.32478188917978174,-1.52542553961938,0.008310793303332587,-0.17224905281145206,1.118827152835277,-0.012227395622915633,0.14949774471154345,-0.7672724660416447,0.9098690405388556,-1.4117622908217047,-0.06158574474410867,-0.5941688366387321,-0.29113209400389517,1.3356600957925373,4,69.7,13.6
1959,February,-1.1042509755652279,-0.9900385715610053,-1.201842659038547,-1.2480754415067656,-0.9158332141599361,-0.8914865146853898,-0.3226712287796819,-1.7390461358798504,0.8940247654868565,-1.0784668020445152,0.4656588376069552,-1.0832883415162031,-0.6272441491604516,-1.1892269024119035,-0.06020721607213478,1.709011446088789,6.9,61.9,5.1
1959,March,-0.6284832680078691,-0.4913152733694627,0.28886131157464473,-0.9707253433941511,-1.8367139959722532,-1.6684212328748338,-0.684852950434418,-1.1353350463538474,1.017119899588368,-0.43884822585469685,0.8532440067099598,-0.10110673604916823,0.385404995351454,-2.3061072721397196,-1.4248213180496654,0.8024931833267303,9.6,95,13.4
1959,April,-0.22319966527382254,0.13849239625006848,0.6480670876260162,-0.6933752452815365,-0.2728003407749783,-0.9265302759254568,-0.8162365246152093,-1.0837424156148066,1.7521398830214758,-0.1741664635579745,0.5272267018416829,0.4388664923918234,0.9282320549251721,-0.47492808575114764,-0.5307421295266981,-0.54717224643047,11.9,136.8,15.4
1959,May,0.5345044615767859,1.3092114376241726,-0.860597171789744,-0.41602514716892186,0.14272115575503316,0.4197771752157816,-0.5141451060442891,-0.7477923001132548,0.824084348383712,0.033351700500938344,-1.4568284400081328,-0.5002719179675079,-1.6883287893527728,0.44453385522844496,-0.6460796123941298,-1.4199223306554165,16.2,214.5,7
1959,June,0.8869249856933481,1.2504494780185225,-0.08830475327929525,-0.1386750490563073,0.29162888427327244,1.5303663938925156,-1.7535930187705253,1.1833136637809838,-0.5164403127597116,0.8373923918111261,-1.9309384414633588,0.06409619400674488,0.03817672243589742,1.178727304313011,1.051683052806404,-0.26507309101311016,18.2,210.6,11.3
1959,July,1.2217244836040826,1.0244419410737147,-0.12422533088443259,0.1386750490563073,0.053582619306386116,1.8830259632303217,-0.3552415274896361,1.6318338412138687,-1.7307979469719847,-0.07147152853984724,-1.182135727797044,0.777155729095069,-0.6781575568830259,1.1929350853104377,1.7457470060874234,0.08769555666155493,20.1,195.6,11.1
1959,August,1.2393455098099102,0.7562463305658764,-0.8426368829871755,0.41602514716892186,-0.8665016961958256,0.19392205604435014,-0.2910315100328646,0.45961043230423837,-1.1062711636628109,-0.05698838989097377,-0.2894882040905202,1.582302802455482,0.6608013590301661,0.2167780899820095,0.6640754812024244,-0.46881036654485253,20.2,177.8,7.1
1959,September,0.992651142928317,0.6718701834398144,-1.4712469910770756,0.6933752452815365,-0.5717279225602615,0.36410873853769404,0.5222953777529721,0.6805773783919555,-0.09513256211463404,-0.3627762140207684,0.15846831487971122,0.6878024277226245,2.1188314394971894,0.5531365781488676,0.33241289053954504,-1.330623773988294,18.8,172.2,3.6
1959,October,0.39353625193016123,-0.12066291277997802,0.18109957875923335,0.9707253433941511,0.9129761406016187,-0.03827348262442496,0.06093451158206242,0.3726324604745293,-0.024914603673786475,-0.11783581568851186,0.8491842655042156,-0.9560886144103451,-0.6876013570145679,0.30984218922993273,-0.2699663759507836,0.11268493272302668,15.4,119.6,12.8
1959,November,-0.6989673728311816,-1.176871468768713,1.1689154629005047,1.2480754415067656,1.4063881604434993,-0.5157068294171305,1.325209830275529,0.2088494011949521,-0.9149746714780179,-0.5978538409514015,0.9157267032659632,1.4248648013671057,-0.8292577417259592,0.39136340294865,-1.5585413750609094,-0.7999937203262186,9.2,49.5,18.3
